time,seconds_elapsed,z,y,x
1765549730101019100,0.08601904296875,0.31464696417450905,0.12902151671051978,0.09832067349851131
1765549730111012000,0.09601220703125,0.43324061037302014,0.16668109301924705,0.10381327956542372
1765549730121005000,0.106005126953125,0.5103548297137022,0.15617606561779976,0.12149864692501723
1765549730130998000,0.115998046875,0.4691261627465486,0.0757604666441679,0.18064685533381997
1765549730140992300,0.1259921875,0.35736616196036336,0.07772679828107357,0.1965150902688503
1765549730150985000,0.13598486328125,0.17976093934476375,0.103144148132205,0.15845244958456606
1765549730160978200,0.145978271484375,0.11953121930956839,0.09087211105823516,0.12291534532252699
1765549730170971100,0.15597119140625,0.18454875814318655,0.14014964444637298,0.11377579758800566
1765549730180964000,0.165964111328125,0.20982582274079323,0.15401041201651094,0.08803491487093269
1765549730190958000,0.1759580078125,0.29797932249009607,0.10936989077925681,0.05922204082999378
1765549730200951000,0.185950927734375,0.24045418523848056,0.050908933982253074,0.0512777672946453
1765549730210944300,0.1959443359375,0.126807347792387,0.031280104404687877,0.03443199256435037
1765549730220937000,0.20593701171875,0.20331366436779497,0.05255202501416206,-0.036115269476175306
1765549730230930200,0.21593017578125,0.26528818224370476,0.07142565231025219,-0.03869940421786159
1765549730240924200,0.225924072265625,0.37710838878452774,0.10887596978247165,0.07787358634062111
1765549730250917000,0.235917236328125,0.5094651873975992,0.1711579461723566,0.16829261986911295
1765549730260910000,0.24591015625,0.6832289321541786,0.16475100173950194,0.18025321637373418
1765549730270903000,0.255903076171875,0.7647709048092365,0.07458908477723598,0.13683387096188962
1765549730280896300,0.265896240234375,0.842790548557043,-0.046668812194466586,0.040156288495287296
1765549730290890000,0.275889892578125,0.8036316736012696,-0.07532733592391014,-0.07512366657797247
1765549730300883000,0.285883056640625,0.9238976369261741,-0.058141807845234865,-0.12457648346778005
1765549730310876200,0.295876220703125,1.0888169809699058,-0.057796355408430096,-0.17473492787629366
1765549730320868900,0.305868896484375,1.1439730510026216,0.02178571535050869,-0.16336089908797294
1765549730330862000,0.315862060546875,1.0392693984687327,0.1707750843346119,-0.15398410853147507
1765549730340856000,0.32585595703125,0.673293229073286,0.20905600741207597,-0.18112762458808718
1765549730350849000,0.33584912109375,0.3252782483041286,0.24342706356942653,-0.12373168494040146
1765549730360842000,0.345842041015625,0.32351416124105453,-0.07386193954646587,-0.231804960037861
1765549730370835000,0.3558349609375,-0.3213175279796123,-0.3524605620011687,-0.3518657013805583
1765549730380828200,0.365828125,-0.2747463309407234,-0.07259411156773567,-0.25295071525070817
1765549730390822100,0.375822265625,-0.16908990772664545,0.30003742406368256,-0.03699513931693509
1765549730400815000,0.385815185546875,0.1186509293437004,0.41395694097131486,-0.031035454594390464
1765549730410808000,0.39580810546875,0.8108335678040981,0.3580360240459442,-0.08276769679142161
1765549730420801300,0.40580126953125,1.0245160659730435,0.29928485213071104,-0.056994464441016315
1765549730430794000,0.4157939453125,1.0786439620018005,0.17660890505462884,-0.04129528419626877
1765549730440787200,0.425787109375,1.0181038608431816,-0.008394903379678726,-0.07279389018984511
1765549730450781200,0.43578125,0.7044774718880653,0.04427753314375877,-0.1555208896446973
1765549730460774100,0.445774169921875,-0.2048036106646061,-0.0836637871146202,-0.5744017699494958
1765549730470767000,0.45576708984375,-0.8796358858734369,0.0685600337460637,-0.7615965856220572
1765549730480760000,0.465760009765625,-1.0407517459809779,0.3902747443497181,-0.5712452421473339
1765549730490753300,0.475753173828125,-1.1152093133330345,0.5707043767362833,-0.52574876166787
1765549730500747000,0.4857470703125,-0.8423480654865503,0.7397814249813556,-0.4297964978011325
1765549730510740000,0.495739990234375,-0.5821382094204426,0.6949196622088551,-0.3813819744504988
1765549730520733200,0.505733154296875,-0.6543395222783088,0.4808732991635799,-0.4406355429299175
1765549730530726100,0.51572607421875,-0.6265443373799323,0.14570552500784395,-0.5875591384906321
1765549730540719000,0.525718994140625,-0.6769961752444505,-0.28568828845471145,-0.8943331042677164
1765549730550713000,0.535713134765625,-0.6925432884663343,-0.4395657217413187,-1.1542699155461043
1765549730560705300,0.545705322265625,-0.6833563579261303,-0.33144612328410145,-1.2986337436214088
1765549730570698200,0.5556982421875,-0.529081742015481,-0.20826047312021254,-1.349389825129509
1765549730580691500,0.56569140625,-0.5293851088762282,-0.023631050956249237,-1.2117287826284766
1765549730590684200,0.57568408203125,-0.762513481271267,0.18652385760843754,-1.0842947543051094
1765549730600678100,0.58567822265625,-0.891653655925393,0.33403847786486146,-1.0090940404355526
1765549730610671400,0.59567138671875,-0.8576298057705164,0.27789105870723724,-1.1465986502658576
1765549730620664300,0.605664306640625,-0.5438964493095875,0.18872633608877656,-1.2098090666122734
1765549730630657300,0.6156572265625,-0.4119137447059154,0.02245966908931732,-0.9523254206396639
1765549730640650200,0.625650146484375,-0.8536258308261633,-0.11985212182700633,-0.7197035364620387
1765549730650644200,0.635644287109375,-1.2575935849636792,-0.20696984878778457,-0.5935175354383886
1765549730660637200,0.64563720703125,-1.881699881541729,-0.22427111220061777,-0.4326945207975805
1765549730670630100,0.655630126953125,-2.187760219156742,-0.2238742218375206,-0.2758794266238809
1765549730680623400,0.665623291015625,-2.2376240280002353,-0.18044366091191769,-0.09196845492757856
1765549730690616000,0.675615966796875,-2.2871984985083342,0.13004267645180226,0.09741963300555943
1765549730700610000,0.685610107421875,-2.307875375834107,0.29534897398650645,0.3115097621273249
1765549730710603300,0.695603271484375,-2.5290122816622254,0.32189094395339485,0.4310328711956739
1765549730720596200,0.70559619140625,-2.3061703254818915,0.36761926042735577,0.44507513281255956
