time,seconds_elapsed,z,y,x
1765549752110801700,4.4288017578125,0.1859401911497116,-0.05164771154522896,-0.050956159830093384
1765549752120795000,4.438794921875,0.23182272911071777,-0.09474298357963562,-0.006070977076888084
1765549752130787600,4.44878759765625,0.2658509910106659,-0.1268891841173172,0.01880207657814026
1765549752140781600,4.458781494140625,0.2960493564605713,-0.14808420836925507,0.02170119434595108
1765549752150774800,4.46877490234375,0.33306196331977844,-0.1722641885280609,0.00524556590244174
1765549752160767500,4.478767578125,0.36836615204811096,-0.20440161228179932,-0.01789677143096924
1765549752170760700,4.4887607421875,0.40699502825737,-0.24452973902225494,-0.05889153108000755
1765549752180753700,4.498753662109375,0.43345993757247925,-0.27991434931755066,-0.10512320697307587
1765549752190747600,4.50874755859375,0.4458843171596527,-0.30523455142974854,-0.1637088656425476
1765549752200740600,4.51874072265625,0.46833449602127075,-0.3212744891643524,-0.22403265535831451
1765549752210733600,4.528733642578125,0.48231133818626404,-0.34987950325012207,-0.2835204303264618
1765549752220726800,4.538726806640625,0.4702831506729126,-0.3843218982219696,-0.34249240159988403
1765549752230719500,4.548719482421875,0.4435075521469116,-0.42479074001312256,-0.3995395600795746
1765549752240713500,4.55871337890625,0.4325246810913086,-0.44982391595840454,-0.4439999759197235
1765549752250706700,4.568706787109375,0.4337955713272095,-0.4297703802585602,-0.5034955739974976
1765549752260699600,4.57869970703125,0.44865095615386963,-0.33935365080833435,-0.5787761807441711
1765549752270692600,4.588692626953125,0.46412667632102966,-0.2251468151807785,-0.7001357674598694
1765549752280685600,4.598685546875,0.45628684759140015,-0.10686145722866058,-0.8366355299949646
1765549752290679800,4.6086796875,0.42465493083000183,-0.005543373990803957,-0.9414880871772766
1765549752300672800,4.6186728515625,0.41123923659324646,0.0958319827914238,-1.0134581327438354
1765549752310665700,4.628665771484375,0.43823936581611633,0.15567730367183685,-1.0702507495880127
1765549752320658700,4.63865869140625,0.482605516910553,0.1474073827266693,-1.1118745803833008
1765549752330651600,4.648651611328125,0.5059519410133362,0.06204698234796524,-1.1289801597595215
1765549752340645600,4.658645751953125,0.5110287666320801,-0.030581751838326454,-1.1447287797927856
1765549752350638600,4.668638671875,0.505793571472168,-0.050715137273073196,-1.155941367149353
1765549752360631800,4.6786318359375,0.5101358294487,-0.04000656679272652,-1.1698275804519653
1765549752370624800,4.688624755859375,0.5157946348190308,-0.0365414172410965,-1.2095482349395752
1765549752380618500,4.698618408203125,0.5136361718177795,-0.06641835719347,-1.2593059539794922
1765549752390611700,4.70861181640625,0.494633287191391,-0.12961967289447784,-1.2867695093154907
1765549752400604700,4.718604736328125,0.48485976457595825,-0.20970384776592255,-1.2827200889587402
1765549752410597600,4.72859765625,0.5022886395454407,-0.30915263295173645,-1.2719378471374512
1765549752420590600,4.738590576171875,0.5188985466957092,-0.3916837275028229,-1.270090937614441
1765549752430584600,4.74858447265625,0.5339130759239197,-0.42535239458084106,-1.2976422309875488
1765549752440577800,4.758577880859375,0.5688568949699402,-0.4251614511013031,-1.3519322872161865
1765549752450570500,4.768570556640625,0.629815936088562,-0.4552548825740814,-1.408774733543396
1765549752460563700,4.778563720703125,0.7260380387306213,-0.515235424041748,-1.4455775022506714
1765549752470556700,4.788556640625,0.8226292729377747,-0.5697131156921387,-1.4652611017227173
1765549752480550700,4.798550537109375,0.8784821629524231,-0.6079678535461426,-1.4771720170974731
1765549752490543600,4.808543701171875,0.8965997099876404,-0.6235941648483276,-1.5007998943328857
1765549752500536600,4.81853662109375,0.889305591583252,-0.6028516292572021,-1.5442206859588623
1765549752510529800,4.82852978515625,0.8708595037460327,-0.5648311376571655,-1.5857516527175903
1765549752520522500,4.8385224609375,0.8584966063499451,-0.5174375772476196,-1.600069284439087
1765549752530516700,4.848516845703125,0.8525219559669495,-0.4990936517715454,-1.5848126411437988
1765549752540509700,4.858509765625,0.8456224799156189,-0.5154606699943542,-1.537638783454895
1765549752550502700,4.868502685546875,0.8411293029785156,-0.5695793032646179,-1.4782637357711792
1765549752560495600,4.87849560546875,0.8420281410217285,-0.6297678351402283,-1.4547749757766724
1765549752570488600,4.888488525390625,0.8598291873931885,-0.6597865223884583,-1.4550858736038208
1765549752580483000,4.898483154296875,0.8927269577980042,-0.6636555790901184,-1.4595786333084106
1765549752590475800,4.908475830078125,0.9320275783538818,-0.6684536933898926,-1.4818239212036133
1765549752600469000,4.918468994140625,0.9627548456192017,-0.7045693397521973,-1.4852416515350342
1765549752610462000,4.9284619140625,0.98918217420578,-0.7912172675132751,-1.4542380571365356
1765549752620456000,4.9384560546875,1.039341688156128,-0.8722923994064331,-1.4182820320129395
1765549752630449000,4.948448974609375,1.09451162815094,-0.8957845568656921,-1.3748196363449097
1765549752640441900,4.95844189453125,1.126476526260376,-0.8455126285552979,-1.3036972284317017
1765549752650435000,4.96843505859375,1.0668997764587402,-0.744567334651947,-1.210075855255127
1765549752660427800,4.978427734375,0.911806046962738,-0.6711376309394836,-1.0892013311386108
1765549752670421800,4.988421875,0.7063076496124268,-0.6242055892944336,-0.9466977715492249
1765549752680415000,4.9984150390625,0.5047364830970764,-0.6526577472686768,-0.7809410095214844
1765549752690408000,5.008407958984375,0.34151017665863037,-0.7098564505577087,-0.6375229954719543
1765549752700401000,5.01840087890625,0.21886149048805237,-0.7542399168014526,-0.5042999982833862
1765549752710393900,5.028393798828125,0.14994032680988312,-0.7441152930259705,-0.3758029043674469
1765549752720387800,5.038387939453125,0.11595919728279114,-0.7045719027519226,-0.2707294821739197
1765549752730380800,5.048380859375,0.09649398177862167,-0.6646432876586914,-0.1550438404083252
1765549752740373800,5.058373779296875,0.02383309416472912,-0.6586788892745972,-0.030941324308514595
1765549752750367000,5.068366943359375,-0.12849301099777222,-0.7100343704223633,0.11150806397199631
1765549752760359700,5.078359619140625,-0.36548957228660583,-0.8197265267372131,0.3269364833831787
1765549752770354000,5.08835400390625,-0.6068486571311951,-0.9076731204986572,0.6195287108421326
1765549752780347000,5.098346923828125,-0.777872622013092,-0.9953845143318176,0.9374932646751404
1765549752790339800,5.10833984375,-0.9325705170631409,-1.146948218345642,1.210874080657959
1765549752800332800,5.118332763671875,-1.0780683755874634,-1.3320783376693726,1.4748122692108154
1765549752810326800,5.128326904296875,-1.1853511333465576,-1.4640027284622192,1.7439554929733276
1765549752820320000,5.138320068359375,-1.2631011009216309,-1.554207682609558,2.0259876251220703
1765549752830313000,5.14831298828125,-1.3630526065826416,-1.624190330505371,2.3103349208831787
1765549752840306000,5.158305908203125,-1.4949051141738892,-1.599165439605713,2.5885703563690186
1765549752850299000,5.168298828125,-1.6304150819778442,-1.477133870124817,2.804490566253662
1765549752860292900,5.17829296875,-1.8409498929977417,-1.325986385345459,2.9766921997070312
1765549752870286000,5.1882861328125,-2.097773313522339,-1.225615382194519,3.153989315032959
1765549752880278800,5.19827880859375,-2.3212697505950928,-1.246767282485962,3.3697469234466553
1765549752890272000,5.20827197265625,-2.4438092708587646,-1.4289839267730713,3.6466164588928223
1765549752900265000,5.218264892578125,-2.4482431411743164,-1.6687344312667847,3.9408445358276367
1765549752910258700,5.2282587890625,-2.475346565246582,-1.8266738653182983,4.114583492279053
1765549752920252000,5.238251953125,-2.60961651802063,-1.802185297012329,4.165735244750977
1765549752930244900,5.248244873046875,-2.8196160793304443,-1.5900332927703857,4.124706268310547
1765549752940237800,5.25823779296875,-3.080483913421631,-1.2717334032058716,4.090872764587402
1765549752950230800,5.268230712890625,-3.3594863414764404,-0.9690015316009521,4.133528709411621
1765549752960224800,5.278224853515625,-3.674711227416992,-0.7792028188705444,4.270303249359131
1765549752970218000,5.288218017578125,-4.027108192443848,-0.6316118240356445,4.417669296264648
1765549752980210700,5.298210693359375,-4.389123439788818,-0.47576361894607544,4.50495719909668
1765549752990204000,5.308203857421875,-4.74901819229126,-0.3085630536079407,4.529755115509033
1765549753000198000,5.318197998046875,-5.090538024902344,-0.07602912932634354,4.55899715423584
1765549753010190800,5.32819091796875,-5.311712265014648,0.1678529679775238,4.613402366638184
1765549753020183800,5.338183837890625,-5.468760013580322,0.30825668573379517,4.707621097564697
1765549753030176800,5.3481767578125,-5.558763027191162,0.301650732755661,4.840519905090332
1765549753040170000,5.358169921875,-5.577241897583008,0.18460051715373993,4.9689812660217285
1765549753050164000,5.3681640625,-5.592918872833252,0.10769350081682205,5.051112174987793
1765549753060157000,5.378156982421875,-5.691314697265625,0.1578272432088852,5.047074794769287
1765549753070150000,5.38814990234375,-5.891275882720947,0.31778496503829956,4.9683732986450195
1765549753080142800,5.398142822265625,-6.145147323608398,0.518969714641571,4.9330034255981445
1765549753090135800,5.4081357421875,-6.378100872039795,0.665170431137085,4.977194786071777
1765549753100129800,5.4181298828125,-6.5853657722473145,0.6850573420524597,5.027836322784424
1765549753110123000,5.428123046875,-6.782247066497803,0.6654196977615356,5.075231552124023
1765549753120115700,5.43811572265625,-6.931253910064697,0.7111254334449768,5.043059349060059
1765549753130109000,5.44810888671875,-7.006735801696777,0.8231887221336365,4.935923099517822
1765549753140103000,5.45810302734375,-7.010946273803711,0.9397736191749573,4.826329708099365
1765549753150096000,5.468095947265625,-6.983484268188477,1.0511866807937622,4.702276229858398
1765549753160088800,5.4780888671875,-6.981081962585449,1.1743842363357544,4.529728412628174
1765549753170081800,5.488081787109375,-7.052669525146484,1.3128576278686523,4.355920791625977
1765549753180075000,5.498074951171875,-7.212128639221191,1.3992377519607544,4.2681756019592285
1765549753190069000,5.508069091796875,-7.394927501678467,1.4230402708053589,4.229886054992676
1765549753200061700,5.518061767578125,-7.483057975769043,1.3702113628387451,4.165538787841797
1765549753210055000,5.528054931640625,-7.403637409210205,1.2894563674926758,4.104659557342529
1765549753220048000,5.5380478515625,-7.196134090423584,1.1613514423370361,4.073435306549072
1765549753230040800,5.548040771484375,-6.928847312927246,1.0733715295791626,4.025411128997803
1765549753240034800,5.558034912109375,-6.684291839599609,1.0821354389190674,3.9194140434265137
1765549753250027800,5.56802783203125,-6.620550632476807,1.091778039932251,3.7590389251708984
1765549753260021000,5.57802099609375,-6.677566051483154,1.1513636112213135,3.546893358230591
1765549753270013700,5.588013671875,-6.783732891082764,1.2590349912643433,3.3222146034240723
1765549753280008000,5.598008056640625,-6.905300617218018,1.3637545108795166,3.1408371925354004
1765549753290001000,5.6080009765625,-6.970227241516113,1.4130727052688599,2.9871349334716797
1765549753299994000,5.617994140625,-6.949353218078613,1.3995352983474731,2.793940544128418
1765549753309986800,5.62798681640625,-6.855274200439453,1.3621981143951416,2.6067755222320557
1765549753319980000,5.63797998046875,-6.716801166534424,1.2413654327392578,2.4450082778930664
1765549753329974000,5.64797412109375,-6.619339466094971,1.1213363409042358,2.287154197692871
1765549753339966700,5.657966796875,-6.586483001708984,1.0459877252578735,2.1167542934417725
1765549753349960000,5.6679599609375,-6.615200996398926,1.0321677923202515,1.9377943277359009
1765549753359953000,5.677952880859375,-6.715810298919678,0.9749199151992798,1.8010125160217285
1765549753369945900,5.68794580078125,-6.755848407745361,0.8644972443580627,1.6407774686813354
1765549753379939800,5.69793994140625,-6.684835910797119,0.7483328580856323,1.4382179975509644
1765549753389932800,5.707932861328125,-6.437339782714844,0.6785899996757507,1.2082924842834473
1765549753399926000,5.717926025390625,-6.032026290893555,0.6428236961364746,0.9249195456504822
1765549753409918700,5.727918701171875,-5.574928283691406,0.6547003388404846,0.5725065469741821
1765549753419912000,5.737911865234375,-5.045754909515381,0.7395504713058472,0.26873230934143066
1765549753429906000,5.747906005859375,-4.5521745681762695,0.896261990070343,0.06331279128789902
1765549753439899000,5.75789892578125,-4.177921295166016,0.9400917887687683,-0.09171833842992783
1765549753449891800,5.767891845703125,-3.9002997875213623,0.9171590805053711,-0.21117518842220306
1765549753459884800,5.777884765625,-3.6738016605377197,0.9484472274780273,-0.319919228553772
1765549753469878800,5.787878662109375,-3.4297032356262207,0.9423207640647888,-0.4637066721916199
1765549753479872000,5.7978720703125,-3.13397216796875,0.8861474990844727,-0.6046760082244873
1765549753489864700,5.80786474609375,-2.811439275741577,0.777574360370636,-0.7190614342689514
1765549753499858000,5.81785791015625,-2.4783427715301514,0.5440407395362854,-0.7684977054595947
1765549753509851000,5.827850830078125,-2.1755030155181885,0.2922716438770294,-0.7418119311332703
1765549753519844900,5.837844970703125,-1.9492002725601196,0.2338578999042511,-0.7097280621528625
1765549753529837800,5.847837890625,-1.724044680595398,0.28443971276283264,-0.7034574151039124
1765549753539831000,5.8578310546875,-1.4479652643203735,0.3146522045135498,-0.6704331636428833
1765549753549823700,5.86782373046875,-1.0727753639221191,0.2674087882041931,-0.5891969203948975
1765549753559817000,5.87781689453125,-0.6309790015220642,0.19824010133743286,-0.5159698128700256
1765549753569811000,5.88781103515625,-0.20396989583969116,0.08877360820770264,-0.4228686988353729
1765549753579803000,5.897802978515625,0.13679461181163788,-0.045484598726034164,-0.3472042977809906
1765549753589795800,5.9077958984375,0.40480223298072815,-0.13943888247013092,-0.26615843176841736
1765549753599788800,5.917788818359375,0.6013200879096985,-0.200662299990654,-0.1677495837211609
1765549753609782000,5.927781982421875,0.719702422618866,-0.1810469776391983,-0.04194978252053261
1765549753619776000,5.93777587890625,0.8192532062530518,-0.115041583776474,0.08695733547210693
1765549753629769000,5.94776904296875,0.9280144572257996,-0.0674588680267334,0.1958211362361908
1765549753639762000,5.957761962890625,1.0615793466567993,-0.057890135794878006,0.2991912066936493
1765549753649755000,5.9677548828125,1.2557835578918457,-0.07731278985738754,0.38033875823020935
1765549753659747800,5.977747802734375,1.5153610706329346,-0.12953712046146393,0.44806692004203796
1765549753669741800,5.987741943359375,1.7927409410476685,-0.2241968959569931,0.4999462068080902
1765549753679735000,5.997735107421875,2.0396220684051514,-0.3160293400287628,0.5432180762290955
1765549753689728000,6.00772802734375,2.230032205581665,-0.3707435727119446,0.5812376737594604
1765549753699721000,6.017720947265625,2.3701834678649902,-0.4130641222000122,0.6191741228103638
1765549753709715000,6.02771484375,2.469181776046753,-0.4512660801410675,0.6667438745498657
1765549753719708000,6.0377080078125,2.5293936729431152,-0.46181032061576843,0.6841124892234802
1765549753729700900,6.047700927734375,2.589279890060425,-0.4453219473361969,0.6243054270744324
1765549753739693800,6.05769384765625,2.6466023921966553,-0.37243175506591797,0.4947836399078369
1765549753749687000,6.06768701171875,2.650325298309326,-0.21148908138275146,0.36504244804382324
1765549753759681000,6.077680908203125,2.6041996479034424,-0.04000893980264664,0.2397628128528595
1765549753769673700,6.087673828125,2.5250942707061768,0.09457176923751831,0.19161435961723328
1765549753779667000,6.0976669921875,2.469477891921997,0.07151598483324051,0.15124404430389404
1765549753789660000,6.107659912109375,2.4832382202148438,-0.1648956537246704,0.11252875626087189
1765549753799652900,6.11765283203125,2.5934319496154785,-0.45505663752555847,0.10328998416662216
1765549753809646800,6.127646728515625,2.79032301902771,-0.6613454222679138,0.09154373407363892
1765549753819639800,6.137639892578125,3.016230821609497,-0.7551558017730713,0.010938374325633049
1765549753829633000,6.147633056640625,3.198173761367798,-0.7562248706817627,-0.1732879877090454
1765549753839625700,6.157625732421875,3.2659425735473633,-0.6984161734580994,-0.42087647318840027
1765549753849619000,6.167618896484375,3.2169556617736816,-0.6133291125297546,-0.669951856136322
1765549753859613000,6.177613037109375,3.082310676574707,-0.5490734577178955,-0.835360050201416
1765549753869606100,6.187606201171875,2.9226160049438477,-0.5478979349136353,-0.8866161704063416
1765549753879598800,6.197598876953125,2.7959225177764893,-0.6117823719978333,-0.8497708439826965
1765549753889591800,6.207591796875,2.7321534156799316,-0.7550447583198547,-0.7740029692649841
1765549753899586000,6.2175859375,2.767564535140991,-0.9760173559188843,-0.7701003551483154
1765549753909578800,6.227578857421875,2.928077220916748,-1.2304961681365967,-0.8956748247146606
1765549753919572000,6.237572021484375,3.146101236343384,-1.3827978372573853,-1.1334176063537598
1765549753929565000,6.24756494140625,3.308079957962036,-1.39677095413208,-1.3766143321990967
1765549753939558100,6.25755810546875,3.336097240447998,-1.3236199617385864,-1.5699113607406616
1765549753949551900,6.2675517578125,3.2448692321777344,-1.2490137815475464,-1.6610980033874512
1765549753959544800,6.277544921875,3.0804800987243652,-1.212174892425537,-1.6831134557724
1765549753969538000,6.2875380859375,2.8895325660705566,-1.2077525854110718,-1.7104521989822388
1765549753979530800,6.29753076171875,2.7141685485839844,-1.217590570449829,-1.76004159450531
1765549753989524000,6.30752392578125,2.5939671993255615,-1.2218960523605347,-1.8268815279006958
1765549753999518000,6.31751806640625,2.556689977645874,-1.2268590927124023,-1.8913044929504395
1765549754009511000,6.327510986328125,2.6283977031707764,-1.2751262187957764,-1.9579098224639893
1765549754019503900,6.33750390625,2.77469539642334,-1.2863458395004272,-2.009840726852417
1765549754029496800,6.347496826171875,2.907867193222046,-1.2302987575531006,-2.0301544666290283
1765549754039490800,6.35749072265625,2.9718077182769775,-1.1337261199951172,-2.065995216369629
1765549754049484000,6.367484130859375,3.0092430114746094,-1.0251346826553345,-2.094407558441162
1765549754059476700,6.377476806640625,2.994943857192993,-0.876254141330719,-2.1438963413238525
1765549754069470000,6.387469970703125,2.9378042221069336,-0.7046797871589661,-2.1954596042633057
1765549754079463000,6.397462890625,2.863842487335205,-0.6005091667175293,-2.206228256225586
1765549754089457200,6.40745703125,2.84381365776062,-0.5952135920524597,-2.1256258487701416
1765549754099449900,6.417449951171875,2.903548240661621,-0.771967351436615,-1.9362826347351074
1765549754109443000,6.427443115234375,3.0399093627929688,-1.0884369611740112,-1.6867622137069702
1765549754119436000,6.43743603515625,3.214951515197754,-1.4092175960540771,-1.4645179510116577
1765549754129429800,6.4474296875,3.410757064819336,-1.6286031007766724,-1.3547266721725464
1765549754139423000,6.457423095703125,3.5909392833709717,-1.6763075590133667,-1.4539377689361572
1765549754149416000,6.467416015625,3.6811776161193848,-1.5946354866027832,-1.7394732236862183
1765549754159409000,6.477408935546875,3.6227211952209473,-1.3651573657989502,-2.137493371963501
1765549754169401900,6.48740185546875,3.4003520011901855,-0.9942374229431152,-2.4812591075897217
1765549754179395800,6.497395751953125,3.1002912521362305,-0.6411201357841492,-2.6436266899108887
1765549754189389000,6.50738916015625,2.837390899658203,-0.42481598258018494,-2.663947582244873
1765549754199381800,6.5173818359375,2.6884500980377197,-0.34848499298095703,-2.53802752494812
1765549754209375000,6.527375,2.681460380554199,-0.3868640661239624,-2.2961409091949463
1765549754219368000,6.537367919921875,2.8229734897613525,-0.4164091944694519,-2.151545763015747
1765549754229362000,6.54736181640625,3.035099983215332,-0.41731151938438416,-2.2329390048980713
1765549754239355000,6.55735498046875,3.1714107990264893,-0.4939953684806824,-2.500127077102661
1765549754249347800,6.567347900390625,3.1826252937316895,-0.6255757212638855,-2.814128875732422
1765549754259341000,6.577341064453125,3.091017484664917,-0.7177006006240845,-3.0607481002807617
1765549754269333800,6.587333740234375,2.937084674835205,-0.7445506453514099,-3.15818190574646
1765549754279327700,6.59732763671875,2.790785551071167,-0.7475414276123047,-3.1446988582611084
1765549754289321000,6.607321044921875,2.707258462905884,-0.7696186304092407,-3.067697763442993
1765549754299314000,6.61731396484375,2.7050185203552246,-0.7775958776473999,-3.0357112884521484
1765549754309307000,6.627306884765625,2.786717176437378,-0.8057692050933838,-3.0850422382354736
1765549754319300900,6.63730078125,2.907492160797119,-0.7590293884277344,-3.125901699066162
1765549754329294000,6.647294189453125,2.9817867279052734,-0.6719935536384583,-3.1300342082977295
1765549754339286800,6.657286865234375,2.998504161834717,-0.6151438355445862,-3.1473681926727295
1765549754349280000,6.667280029296875,2.9408340454101562,-0.6243576407432556,-3.1698646545410156
1765549754359273000,6.67727294921875,2.815640449523926,-0.6289641261100769,-3.128598928451538
1765549754369267000,6.687266845703125,2.648427963256836,-0.6255525350570679,-2.9835803508758545
1765549754379260000,6.697260009765625,2.467667579650879,-0.6593195796012878,-2.7453365325927734
1765549754389252900,6.7072529296875,2.337651491165161,-0.7409260272979736,-2.503329038619995
1765549754399246000,6.71724609375,2.3479130268096924,-0.8281650543212891,-2.3793601989746094
1765549754409240000,6.727239990234375,2.468010187149048,-0.8407988548278809,-2.461421251296997
1765549754419232800,6.737232666015625,2.655486822128296,-0.7620052099227905,-2.7259860038757324
1765549754429226000,6.74722607421875,2.7698090076446533,-0.5725515484809875,-3.0685336589813232
1765549754439219000,6.757218994140625,2.781259298324585,-0.3878229856491089,-3.3956196308135986
1765549754449212000,6.7672119140625,2.742558002471924,-0.1971147060394287,-3.6302988529205322
1765549754459206000,6.777205810546875,2.700530767440796,0.08007001876831055,-3.6645736694335938
1765549754469198800,6.78719873046875,2.6493351459503174,0.2757526934146881,-3.5816197395324707
1765549754479192000,6.797192138671875,2.6111083030700684,0.29154762625694275,-3.3820877075195312
1765549754489184800,6.807184814453125,2.5708351135253906,0.24143604934215546,-3.092813730239868
1765549754499178000,6.817177978515625,2.5476951599121094,0.09535793215036392,-2.781529188156128
1765549754509172000,6.827171875,2.5216257572174072,-0.07982650399208069,-2.5364465713500977
1765549754519165000,6.8371650390625,2.465343952178955,-0.2428838610649109,-2.366403579711914
1765549754529158000,6.847157958984375,2.3922770023345947,-0.30375075340270996,-2.282382011413574
1765549754539150800,6.85715087890625,2.2969205379486084,-0.29489201307296753,-2.2747745513916016
1765549754549145000,6.86714501953125,2.213390827178955,-0.24087703227996826,-2.3292298316955566
1765549754559137800,6.8771376953125,2.1623764038085938,-0.181461364030838,-2.398918867111206
1765549754569131000,6.887131103515625,2.106468915939331,-0.1780995875597,-2.382456064224243
1765549754579124000,6.8971240234375,2.0548624992370605,-0.16565942764282227,-2.2687745094299316
1765549754589117400,6.907117431640625,2.049319267272949,-0.2078114151954651,-2.0791749954223633
1765549754599111700,6.917111572265625,2.0987420082092285,-0.21216461062431335,-1.893387794494629
1765549754609104600,6.927104736328125,2.204559087753296,-0.4703846573829651,-1.6647189855575562
